device id,gender,age,latitude,longitude
-8234087272072324506,M,M32-38,20.4,109.88
-8233783927591594435,M,M32-38,22.51,114.05
-8233000477600508149,M,M32-38,40.47,115.99
-8230593223215547155,M,M32-38,22.69,113.78
-8230348034024096540,M,M29-31,23.02,113.31
-8230049923515469713,M,M22-,45.99,126.62
-8229437799755836019,M,M23-26,29.88,102.99
-8227304686507135126,F,F23-,36.99,118.51
-8224953330746523978,M,M29-31,37.83,112.55
-8222611319131970085,M,M32-38,26.9,112.6
-8221244492918228023,F,F23-,32.33,120.39
-8211225194926245560,M,M23-26,27.84,113.15
-8208572687180581830,M,M23-26,24.51,118.13
-8207856851551707958,F,F43+,30.13,120.17
-8206965605494797731,M,M29-31,39.87,116.45
-8206695197105322622,F,F33-42,40.93,117.95
-8205349019172633210,F,F29-32,30.0,104.0
-8198123817736223583,M,M32-38,22.05,112.34
-8195816569128397698,M,M32-38,26.04,119.34
-8193803416524641699,M,M32-38,28.22,113.11
-8190724704655919183,F,F23-,39.12,117.17
-8187460117102578589,F,F23-,24.9,118.61
-8187277989057322792,F,F24-26,34.52,110.89
-8185367069923802291,M,M39+,35.72,117.93
-8183343943123482579,M,M32-38,23.37,116.72
-8182935508672621678,M,M29-31,22.8,113.3
-8182466045892472486,F,F24-26,22.67,114.13
-8180147862247455085,M,M22-,22.99,113.82
-8179719224030838379,M,M32-38,39.83,116.47
-8174852371197890309,M,M32-38,32.7,109.04
-8170848926947638119,M,M32-38,39.66,116.62
-8170146072812130676,F,F24-26,28.22,112.9
-8167943994596441515,M,M39+,24.54,118.14
-8167786998992613248,F,F24-26,22.61,113.84
-8167249355060645285,M,M32-38,30.0,104.0
-8167176708191602923,F,F24-26,23.8,116.11
-8165252275151057822,M,M39+,37.59,121.13
-8164343485932809604,M,M27-28,24.3,116.11
-8163950559213451232,F,F24-26,35.04,112.98
-8163467676123121013,F,F29-32,26.09,119.3
-8162649153652758034,F,F43+,31.65,120.74
-8161910503433321023,M,M29-31,35.18,109.59
-8160954958172591309,F,F23-,30.85,121.5
-8160476939091296766,M,M39+,31.17,121.5
-8160163826533079546,M,M29-31,24.72,118.49
-8158280317971928271,M,M39+,34.85,111.94
-8157917553990093697,M,M32-38,32.04,112.16
-8156272827678733671,F,F29-32,22.81,108.38
-8152545366073102588,M,M22-,36.84,117.93
-8146516170823798740,M,M32-38,39.53,122.47
-8146228276219950100,M,M22-,23.2,113.38
-8145167115256726544,F,F29-32,30.79,104.08
-8143667592716384105,F,F33-42,37.94,102.63
-8142808770866592776,F,F29-32,35.64,115.24
-8141562064799954539,F,F43+,22.56,114.06
-8140229717565117985,M,M32-38,45.75,126.62
-8138100208350559977,M,M32-38,29.76,107.25
-8137754478400769972,M,M32-38,29.57,105.06
-8135870663994012010,M,M39+,22.95,115.46
-8133718432859470043,M,M39+,30.41,114.29
-8129655779260576690,M,M29-31,31.35,106.07
-8124339545041071239,M,M29-31,30.81,108.38
-8119276113811053957,F,F33-42,35.77,113.28
-8117352431146126505,M,M39+,34.75,113.59
-8115744418230206572,M,M32-38,26.71,106.62
-8114440892772881203,M,M22-,30.8,106.08
-8114418839212865047,F,F43+,28.86,105.44
-8113757935021918215,M,M32-38,29.7,106.61
-8113187737710075774,M,M32-38,32.11,114.1
-8112572663834378666,F,F23-,22.78,114.03
-8112063562137004046,F,F23-,35.92,103.86
-8112007505723465978,F,F33-42,34.59,113.27
-8111909620891313675,M,M23-26,22.67,113.99
-8108817185979845196,M,M23-26,23.01,113.94
-8108123093839422720,M,M32-38,31.67,119.92
-8105377562412087218,M,M23-26,32.02,120.26
-8103481365885974437,M,M32-38,22.85,113.72
-8102087444371823859,M,M27-28,30.3,120.27
-8099655896448649334,M,M22-,41.82,123.41
-8099289646600449489,M,M23-26,41.69,120.39
-8094588021389725190,M,M23-26,24.47,118.52
-8093169396417523949,F,F43+,30.0,104.0
-8090798871574551483,M,M32-38,24.95,118.38
-8089003881526324361,M,M32-38,27.49,120.57
-8087658374998393462,M,M32-38,34.72,113.64
-8084257851004049992,M,M27-28,39.93,116.45
-8082325056005803236,M,M32-38,25.95,111.04
-8077714831468927958,M,M23-26,24.91,118.56
-8068067312908344546,M,M23-26,39.11,117.2
-8067318129215403016,M,M39+,30.21,120.28
-8066128394406848071,M,M23-26,24.99,102.72
-8065402420148310214,M,M29-31,22.65,114.03
-8065276269961253282,M,M32-38,31.76,116.48
-8064601734696909900,F,F24-26,30.0,104.0
-8062097169773834109,M,M32-38,27.83,120.77
-8060472328412658909,M,M32-38,26.05,119.3
-8057451721976248174,M,M39+,39.89,116.35
-8055909210595694836,M,M32-38,39.92,116.42
-8055751200931888769,F,F33-42,36.18,117.13
-8054273787309787418,F,F33-42,33.61,114.16
-8053808624594834661,M,M22-,24.57,118.09
-8053431126283482593,M,M32-38,29.65,121.38
-8052480120296120608,M,M32-38,46.54,124.88
-8047697671301025164,M,M32-38,35.1,119.36
-8044924454313288289,F,F23-,22.54,113.91
-8044079870506304585,M,M32-38,27.79,114.38
-8043462271512420541,F,F23-,34.66,112.37
-8040917208350247624,M,M22-,30.51,117.06
-8037146100762495845,F,F27-28,22.52,113.48
-8036879440891026228,M,M39+,38.86,117.5
-8034797879698529007,M,M23-26,22.71,114.25
-8033669250476793467,M,M32-38,30.0,104.0
-8031226918833297486,M,M23-26,31.64,119.95
-8030445742532933180,F,F27-28,39.48,116.03
-8028331734043441569,M,M32-38,45.86,126.54
-8028063528747729502,M,M39+,23.76,116.17
-8026274758517295355,M,M32-38,30.6,104.1
-8026026237458549420,M,M39+,39.03,117.64
-8025299608104202366,F,F24-26,22.51,114.04
-8024888094715335875,M,M32-38,39.83,119.39
-8024178119362520857,M,M32-38,30.0,104.0
-8023825242156082955,M,M27-28,23.09,109.63
-8023673067104464235,M,M32-38,24.97,102.77
-8023659407841558331,M,M23-26,25.09,118.51
-8023007320204889037,M,M22-,25.29,117.42
-8022098430584589080,M,M22-,30.75,120.85
-8020669548971932607,M,M39+,33.2,120.46
-8020500206111396238,M,M39+,31.09,111.34
-8020210990354866351,M,M32-38,22.59,113.03
-8017843842221687516,M,M32-38,43.99,125.17
-8017806511339594460,M,M39+,37.65,120.4
-8017262338835445551,M,M32-38,31.53,120.08
-8017016959534182691,M,M39+,34.41,119.57
-8015772978350876981,F,F33-42,37.33,116.57
-8015663045700691361,M,M27-28,43.3,127.32
-8015052134805846141,M,M23-26,34.28,108.83
-8014261811823096512,M,M29-31,22.61,114.02
-8013274180524486888,F,F24-26,21.57,110.9
-8011593472373492125,M,M23-26,34.35,108.93
-8011168036121131368,M,M32-38,40.03,116.34
-8010841624101920433,M,M27-28,38.87,115.52
-8007475719243926233,M,M23-26,22.68,114.0
-8006379673496594769,M,M39+,26.67,105.71
-8006162117603257534,F,F23-,22.79,114.45
-8005359540152835630,F,F24-26,38.79,121.29
-8002912250673521279,M,M32-38,24.99,102.73
-8001379690828722001,M,M32-38,46.58,125.11
-8000346080867820930,F,F23-,42.9,93.38
-7996938929133740848,F,F27-28,36.53,115.3
-7996282629972969102,F,F33-42,36.24,116.27
-7993768280445900016,M,M32-38,23.48,116.35
-7993695046760561043,F,F23-,29.17,107.1
-7993427598868446957,M,M32-38,39.96,116.29
-7992575861723683883,M,M39+,34.85,119.12
-7991668284722470030,M,M32-38,39.97,116.3
-7990870524167486846,M,M22-,41.84,123.41
-7990114277977197933,M,M29-31,40.08,116.34
-7987325217555444565,M,M32-38,27.83,114.67
-7987032624499930959,M,M23-26,22.92,113.39
-7985885832667961050,M,M32-38,22.6,113.83
-7985232743889550959,M,M22-,21.9,112.01
-7984246196539302347,M,M27-28,22.77,113.83
-7983277303387765059,M,M32-38,30.5,114.41
-7979943504305382722,F,F23-,22.9,114.02
-7979873038230992729,F,F24-26,39.97,116.49
-7979790556630750789,M,M32-38,33.03,116.01
-7976678875026566160,M,M22-,22.78,113.31
-7976557051971098259,M,M29-31,22.81,113.38
-7968290042219295860,M,M32-38,29.37,113.14
-7963397998932390299,M,M39+,28.21,113.0
-7963101660010637403,M,M32-38,30.53,105.6
-7958998345196458981,M,M29-31,30.79,106.08
-7954729043306931819,M,M32-38,22.88,113.83
-7953828671218430967,M,M32-38,36.24,117.67
-7953082945328766875,M,M23-26,39.02,117.24
-7953001551393370985,M,M23-26,24.63,118.24
-7952538384850381169,F,F23-,39.84,116.5
-7952020423302629337,M,M32-38,23.06,110.43
-7949062690131874363,M,M32-38,33.23,115.88
-7947737213476598493,M,M39+,29.0,118.86
-7947690489938165573,M,M22-,34.19,119.59
-7947688340651673291,F,F23-,27.91,112.92
-7946168494070789620,F,F33-42,16.24,103.26
-7945987863310277357,F,F33-42,39.84,116.36
-7943803235650357578,M,M32-38,42.07,116.36
-7943190083782480878,M,M32-38,39.14,117.2
-7941251700658434927,M,M23-26,30.53,103.74
-7940910212899115766,M,M29-31,30.8,120.71
-7939895917175841747,M,M22-,30.0,104.0
-7939818979426565047,M,M39+,39.75,116.2
-7938734403807561003,M,M32-38,40.04,116.41
-7936934768934825590,M,M32-38,30.0,104.0
-7934640803042007291,M,M32-38,40.16,116.24
-7934420976116803355,M,M22-,22.67,113.25
-7933032443027674650,F,F24-26,37.14,111.77
-7932605213771424445,M,M32-38,30.65,104.05
-7930309703209645213,M,M32-38,31.57,107.1
-7930254322757217029,M,M22-,34.8,113.79
-7928717451756644350,M,M23-26,37.52,105.28
-7928391038561683333,M,M32-38,22.59,113.96
-7926779112486381154,M,M32-38,29.99,120.58
-7926591566946918491,F,F33-42,41.93,126.41
-7924701358100587813,M,M32-38,32.17,118.89
-7924501928202624291,M,M32-38,23.15,113.32
-7920411521752737214,F,F23-,38.0,114.44
-7919081237678876371,F,F24-26,32.09,118.88
-7918899814128068907,F,F24-26,33.94,118.64
-7914959200616660785,M,M32-38,22.79,113.94
-7914121789947071346,F,F33-42,36.04,103.87
-7913488016935162839,M,M22-,34.42,114.18
-7913427491559044002,M,M32-38,28.95,118.87
-7912881246129495589,M,M32-38,39.11,117.22
-7911559214130004542,M,M29-31,41.73,123.3
-7910519607243379118,M,M32-38,30.58,114.22
-7909525432233717188,F,F29-32,29.45,115.76
-7907596909127708083,M,M32-38,27.79,112.94
-7906047472794956226,M,M32-38,31.29,121.53
-7905925836804618295,M,M32-38,31.13,121.43
-7904109944171650916,M,M32-38,31.54,104.56
-7903885878811851297,M,M22-,37.85,112.49
-7903348883428159525,M,M32-38,34.77,113.93
-7900794321699521473,F,F33-42,35.4,116.6
-7899903921333330464,M,M29-31,37.17,104.37
-7899081495705914585,M,M32-38,31.16,121.38
-7898367356832866595,M,M32-38,24.96,118.44
-7895991785191938963,M,M39+,34.57,117.7
-7893824316001319074,M,M39+,31.55,120.29
-7892886783697143026,M,M23-26,39.86,116.37
-7892544198506437059,F,F24-26,23.12,113.64
-7891858886222609003,M,M32-38,30.26,120.17
-7890317673305024400,M,M29-31,23.13,113.28
-7890263344496936933,M,M39+,25.02,118.9
-7889202577834382381,M,M27-28,35.45,116.32
-7888326762474862880,F,F24-26,22.74,112.24
-7887639028356124140,M,M32-38,18.79,109.51
-7887038045275129664,M,M32-38,38.86,115.49
-7882183570062087941,M,M22-,33.53,117.55
-7881412863967093778,M,M32-38,31.64,105.16
-7876974217557967354,M,M29-31,39.41,111.33
-7876537411042192062,M,M23-26,22.58,113.09
-7875951318531126278,M,M32-38,38.86,121.51
-7873954027995071705,M,M32-38,23.48,111.3
-7873277650430846808,M,M32-38,23.09,113.39
-7871773507507301452,F,F29-32,37.2,122.05
-7870218919169136313,M,M23-26,40.39,122.39
-7868922663453980926,M,M32-38,23.04,113.11
-7868313043092479631,F,F23-,30.0,104.0
-7866932689973828578,F,F24-26,34.74,111.91
-7864375116905306218,M,M32-38,28.6,115.98
-7862453194372841481,M,M22-,27.19,111.43
-7862441682248727061,F,F23-,43.84,87.41
-7862029811871059084,M,M23-26,25.0,102.83
-7861418408615064463,M,M32-38,31.48,119.89
-7858257932465160784,M,M22-,43.88,87.57
-7853707935270794642,F,F23-,31.95,118.86
-7850264245195871573,M,M22-,26.21,107.2
-7849713936711884016,M,M32-38,45.6,84.87
-7849561104446822356,F,F24-26,31.11,121.34
-7849488573234786749,M,M22-,34.13,108.83
-7844542979966587073,M,M23-26,40.01,116.5
-7844361354826022528,M,M32-38,30.55,119.98
-7843051996152032337,M,M32-38,35.72,107.64
-7841560714078904188,F,F24-26,34.8,110.33
-7841409329588333427,F,F24-26,38.33,114.94
-7840040832525996835,F,F29-32,33.63,116.95
-7839621909216476700,M,M32-38,36.68,117.13
-7836751762775782002,M,M32-38,30.7,104.07
-7835791688121486812,M,M39+,41.84,123.45
-7835032242253131266,M,M32-38,31.16,121.26
-7833698721222843642,F,F24-26,41.79,123.45
-7832151541918636760,M,M39+,23.04,113.3
-7828444157091093334,M,M32-38,28.84,116.06
-7827609462788620776,M,M27-28,34.67,113.59
-7826848726434327912,M,M27-28,34.26,108.94
-7826486093470504306,F,F29-32,29.34,120.05
-7824977660536020491,M,M29-31,31.71,117.24
-7822035459585410280,M,M32-38,31.46,121.14
-7821826839247758078,M,M29-31,27.94,116.3
-7820892966637558946,M,M23-26,32.33,121.19
-7819569846573476579,F,F23-,39.91,116.33
-7819296364772249580,M,M39+,29.96,121.68
-7818426583703515973,M,M32-38,33.59,118.96
-7814562831614198931,M,M23-26,23.14,113.25
-7813429315077397446,M,M23-26,29.47,121.87
-7812560002170397163,M,M39+,28.64,104.4
-7809464370822327332,M,M32-38,27.58,120.54
-7808971138460699302,M,M23-26,34.28,108.93
-7808576893417031281,M,M39+,22.99,113.86
-7804740113324659485,M,M39+,22.93,111.0
-7804296101691453441,F,F33-42,31.2,121.42
-7803548151560074482,M,M32-38,30.27,120.28
-7801578117015787033,M,M32-38,34.6,113.7
-7800144323483391871,M,M32-38,25.5,103.81
-7794269979156460783,M,M23-26,23.17,113.46
-7792858187719868853,F,F24-26,33.75,108.76
-7792541181750668171,F,F29-32,30.0,104.0
-7789240705679370662,M,M32-38,23.03,113.15
-7785476366189419567,F,F23-,47.35,123.93
-7785287421670896903,F,F29-32,30.17,120.35
-7784081702241889959,M,M22-,25.8,119.52
-7782104354966854167,M,M32-38,34.24,108.9
-7778940395674572404,M,M23-26,38.85,115.48
-7777116323133492702,M,M32-38,24.5,117.67
-7776367968179064925,M,M32-38,35.45,110.43
-7776028810806022516,F,F24-26,29.83,115.22
-7775581224012304233,M,M32-38,42.87,123.34
-7773880518172398064,F,F29-32,22.54,113.94
-7773501831260663498,M,M32-38,23.13,113.41
-7772737388145813006,M,M32-38,34.88,108.07
-7771790651885091337,M,M32-38,31.27,121.6
-7771448968211045225,M,M32-38,39.76,116.49
-7771398025617818409,M,M22-,31.33,118.41
-7770341980554209774,F,F33-42,23.17,113.24
-7770225589100435343,F,F24-26,35.79,114.98
-7767543664940309900,M,M32-38,31.18,108.4
-7763839839925712111,M,M32-38,36.79,119.94
-7762153406980340481,M,M32-38,31.32,120.63
-7760897349461583962,M,M27-28,24.92,118.75
-7759874880858736690,F,F43+,43.86,125.39
-7759490676005499383,M,M22-,35.77,115.27
-7759401393265476532,F,F33-42,30.75,120.73
-7758547233740377387,M,M32-38,23.36,116.72
-7754232075853100871,F,F24-26,25.25,118.86
-7752582024345679911,F,F24-26,30.0,104.0
-7751700390395692901,M,M27-28,22.67,114.04
-7751452557623797277,M,M22-,36.06,103.73
-7750896635535335225,M,M39+,36.85,116.22
-7750884207853054693,M,M39+,39.57,116.79
-7750385798755361653,M,M32-38,28.72,116.06
-7746206247115050095,M,M32-38,31.28,121.51
-7744771672729786099,F,F24-26,29.14,106.05
-7742230307208298079,M,M32-38,23.12,113.4
-7742173705441705238,M,M39+,40.78,111.71
-7741601049543882438,F,F33-42,30.82,103.89
-7741414828941483515,M,M32-38,29.56,106.5
-7740351173556556640,M,M32-38,24.05,114.88
-7740060701095229924,M,M22-,18.48,108.89
-7733945033329378952,M,M39+,35.26,117.96
-7733490778629186102,F,F29-32,45.15,127.0
-7733395605616071501,M,M27-28,27.31,120.21
-7733228827717647462,M,M23-26,40.08,116.23
-7731322728948623548,M,M32-38,29.47,119.87
-7730364354275374844,M,M32-38,36.85,117.11
-7729963400062496821,M,M39+,39.11,117.16
-7726353034110469676,M,M32-38,36.71,117.5
-7726272711792548702,M,M22-,34.78,113.74
-7720447814024820737,M,M29-31,43.92,125.37
-7715896028899986960,M,M32-38,31.59,120.38
-7712291651357478164,M,M39+,34.09,108.57
-7711437565627876987,M,M32-38,25.98,119.22
-7709034278359616784,M,M39+,28.69,116.26
-7704895865062674956,M,M32-38,26.23,119.53
-7704822995098360095,M,M32-38,24.53,118.1
-7704683161969859426,M,M32-38,30.31,120.18
-7703081835024484956,F,F24-26,39.73,117.86
-7701888816410329020,M,M32-38,30.5,114.31
-7700372431462320862,M,M32-38,20.03,110.32
-7694643782769885366,M,M32-38,35.52,104.51
-7693699670882726105,M,M23-26,23.06,113.73
-7693306747674142156,M,M29-31,31.56,120.38
-7690683540456031839,M,M22-,23.01,114.42
-7686695333340793873,M,M23-26,40.34,120.01
-7686120241168688863,M,M39+,34.31,109.11
-7685530729401526429,M,M29-31,40.37,122.32
-7682607642682899278,M,M32-38,26.07,119.3
-7680167953530017280,M,M32-38,31.14,110.09
-7678607043904141154,M,M27-28,31.02,121.31
-7675626678866666249,F,F33-42,37.14,116.43
-7675460854021473123,M,M23-26,31.25,121.53
-7675389737464097589,M,M32-38,34.7,113.74
-7671827964354019042,F,F23-,45.83,126.81
-7669091876901862048,M,M32-38,22.58,113.39
-7669067055883014764,M,M23-26,24.96,102.76
-7666460528489608771,F,F29-32,31.24,121.33
-7665909454722013931,M,M23-26,31.01,121.14
-7663359058892533138,M,M32-38,30.64,111.36
-7661850542895056424,M,M29-31,25.01,118.76
-7660903366617246525,F,F33-42,36.78,119.99
-7658696499781645158,M,M32-38,30.82,106.09
-7655873196685547711,M,M39+,40.03,119.21
-7652844137021471969,M,M29-31,22.56,113.13
-7649248425941400892,M,M23-26,23.06,113.39
-7646976602715527374,M,M29-31,36.95,118.09
-7645448442462658860,M,M29-31,23.07,114.4
-7639175634598420811,M,M23-26,23.17,112.89
-7628788890389955808,F,F33-42,33.67,113.4
-7627738229383743970,M,M32-38,36.68,117.07
-7625964065648290616,M,M32-38,31.34,120.96
-7623256045925592297,M,M32-38,30.61,104.07
-7620935062893713987,M,M32-38,37.08,111.91
-7617879108018021361,M,M32-38,38.99,117.77
-7616554686422189320,F,F29-32,32.68,108.99
-7616175892068103491,M,M23-26,23.73,112.99
-7615949442238733326,M,M39+,38.38,115.26
-7615583614423942052,M,M32-38,36.63,109.53
-7614501549834117035,M,M29-31,24.91,114.79
-7614079780936383522,M,M32-38,28.11,112.97
-7612118618328682795,F,F43+,36.85,111.78
-7611802753651518272,M,M29-31,30.0,104.0
-7610091763388239284,F,F23-,31.28,120.73
-7609229535774997497,M,M32-38,30.24,120.2
-7608773162120127107,M,M22-,32.67,109.11
-7608265691401093035,M,M32-38,39.6,109.78
-7606900513412650523,M,M32-38,31.29,121.42
-7605181491355097139,M,M29-31,26.22,119.53
-7604636912199049549,F,F29-32,22.55,114.12
-7603777855807306454,M,M32-38,34.29,109.06
-7603634268456088748,M,M22-,36.24,120.02
-7600609959092867877,M,M32-38,22.76,113.81
-7597869775781046410,M,M23-26,22.98,114.33
-7597794402148876294,F,F24-26,41.92,123.43
-7595649250159412180,M,M32-38,23.03,113.15
-7594740869081633651,M,M32-38,30.0,104.0
-7588198671980908573,F,F33-42,30.03,104.74
-7586458631495316244,M,M32-38,25.04,102.71
-7585930627789229745,M,M32-38,33.03,120.26
-7579373459778551367,M,M32-38,39.09,117.29
-7576599921872828086,M,M27-28,30.55,114.2
-7575995982209846510,M,M32-38,22.99,113.34
-7575090845989570942,M,M22-,40.0,116.46
-7575034366143152169,M,M39+,23.68,113.05
-7570516240974563828,M,M32-38,28.66,115.81
-7567489934034789917,F,F24-26,25.72,100.15
-7565435555963979551,M,M32-38,37.76,114.51
-7563926483233724793,M,M29-31,28.18,120.46
-7563258936376823398,M,M32-38,47.37,123.93
-7563213755195459125,M,M23-26,32.07,112.12
-7562884255626594354,M,M23-26,23.16,113.26
-7556320601981763399,M,M32-38,39.93,116.46
-7556268099246751517,M,M32-38,23.11,109.58
-7554934376153640308,F,F33-42,34.03,111.42
-7550514713388385484,M,M32-38,29.86,115.57
-7549047047697886907,M,M32-38,29.59,106.49
-7548855810497741128,M,M39+,33.29,118.89
-7548291590301750136,M,M39+,33.98,116.79
-7546978048798342273,M,M23-26,23.06,113.29
-7546275281578754138,M,M32-38,37.64,116.8
-7545532417211373489,M,M39+,30.01,120.57
-7544799277430995479,M,M32-38,32.61,112.46
-7543817374009022173,M,M32-38,32.32,121.03
-7543777354189481880,M,M32-38,31.23,120.47
-7543605604869881675,F,F23-,25.13,102.74
-7540523511313728400,F,F29-32,35.54,115.22
-7539663747553098493,M,M39+,30.28,120.15
-7538612803818607687,M,M32-38,29.33,107.74
-7536369328322104528,M,M32-38,26.91,119.63
-7535866119557877554,M,M32-38,32.95,119.85
-7534283352498534711,M,M23-26,29.57,106.46
-7530006867970005002,M,M29-31,40.05,113.25
-7529698521725818180,M,M32-38,41.81,123.41
-7523895187375233655,M,M39+,47.58,130.82
-7523643740337628328,M,M32-38,22.94,113.38
-7521114230084975368,M,M32-38,23.38,116.76
-7519909646873463401,F,F23-,31.82,117.25
-7519812521394577138,M,M32-38,36.84,118.06
-7516591410836103706,F,F23-,36.54,117.85
-7516440352534368031,M,M32-38,31.39,119.79
-7515079182661676534,M,M32-38,26.27,116.65
-7513476018294521417,M,M29-31,31.25,121.46
-7511278639487021600,M,M32-38,36.08,118.45
-7510660055236520023,F,F23-,23.47,110.83
-7509127332023928061,M,M32-38,23.03,113.76
-7507087039862162667,M,M39+,26.07,119.24
-7505063740126954589,M,M32-38,39.14,117.17
-7504712519157185542,M,M27-28,26.09,118.68
-7503844289090256580,M,M32-38,24.74,118.76
-7503593821571279930,M,M32-38,31.36,120.62
-7500839935858713046,M,M32-38,22.8,108.31
-7500045804733752028,F,F24-26,30.8,108.38
-7498699284690612094,M,M32-38,39.85,116.28
-7496467986183585953,M,M29-31,39.92,116.53
-7495008224507281745,F,F29-32,33.02,112.54
-7484524530524707922,M,M29-31,24.7,118.61
-7483856961866778908,M,M32-38,31.56,106.0
-7482420103103570755,M,M32-38,22.76,114.43
-7481297260646585775,M,M23-26,23.1,113.26
-7475733187782427378,F,F29-32,36.12,111.52
